"","country_name","country_code_cow","year","hog","hog_ideology","hog_ideology_num_full","hog_ideology_num_redux","hog_right","hog_left","hog_center","hog_noideo","hog_noinfo","hog_ideomiss","hog_party","hog_party_abbr","hog_party_eng","hog_party_id","hog_title","leader","leader_ideology","leader_ideology_num_full","leader_ideology_num_redux","leader_right","leader_left","leader_center","leader_noideo","leader_noinfo","leader_ideomiss","leader_party","leader_party_abbr","leader_party_eng","leader_party_id","leader_position","match_hog_leader","match_hog_hog_bls","match_leader_hog_bls","match_hog_leader_m","match_leader_leader_m","match_hog_leader_chi","match_leader_leader_chi","hog_ideology_bls","leader_ideology_m","execrlc_dpi","hog_party_lr_ord_vdem","democracy","region","Country.Code","Core CPI,seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Months Import Cover of Foreign Reserves,,,,","Nominal Effective Exchange Rate,,,,","Real Effective Exchange Rate,,,,","Retail Sales Volume,Index,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","CPI Price, % y-o-y, not seas. adj.,,","Exchange rate, old LCU per USD extended forward, period average,,","Official exchange rate, LCU per USD, period average,,","Core CPI,not seas.adj,,,","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Stock Markets, US$,,,","Stock Markets, LCU,,,"
"216","Czech Republic",316,2008,"Mirek Topolanek","rightist","rightist","rightist",1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","Topolanek","rightist","rightist",0,1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","yes","Eastern Europe and Central Asia","CZE","100.48346566288",NA,"98.50705754615","98.0990990991","17.06849667247","133623.535210549","132662.096342313","146405.58","146577.713210951","1.10069829252","220395.123120398","237928.54618522","126698.57013375","126546.708272435","142188.28467575","142482.728322666","1.12321730392","77903331870.821","84368667675.5599","0.25976846763","102.83231137922","104.43404050178","123.86196214411","37012.52","4.40833333333","6.30797773655","17.06849667247","17.06849667247","101.01189494233","5052418","4033909","1.12045154248","1.0920233901","126.12068436262","114.98624815538"
"217","Czech Republic",316,2009,"Jan Fischer","centrist","centrist","centrist",0,0,1,0,0,0,"none","none","none",NA,"Prime Minister","Fischer","centrist","centrist",2,0,0,1,0,0,0,"none","none","none",NA,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","No data","yes","Eastern Europe and Central Asia","CZE","100.14407122484",NA,"99.52044878755","99.0990990991","19.05547767112","115439.457446769","114492.868798318","113175.69","113043.15591861","0.98516098875","210077.366814126","208243.085753158","108747.904514384","108441.637896601","105274.99393497","105085.877700954","0.96764409356","67827457026.3504","72865011341.6536","0.39597204601","98.7739914886","100.07412084554","101.58276469216","41611.07","6.7","1.02874988518","19.05547767112","19.05547767112","100.1587825298","4815890","3946989","0.96531983136","0.97751403464","79.82033746962","81.40872466095"
"218","Czech Republic",316,2010,"Petr Necas","rightist","rightist","rightist",1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","Necas","rightist","rightist",0,1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","yes","Eastern Europe and Central Asia","CZE","100.11056030936",NA,"100.99529496924","100.55855855856","19.09571814104","137882.807654164","136905.744654181","133019.52","133020.630931191","0.9713870313","215497.233670419","211268.620821866","128972.181139824","128583.936142674","126614.108856002","126449.954635119","0.983144494","73549170666.5802","79136634350.361","0.33604282518","100","100.00723288934","100","42492.6","7.3","1.48195290481","19.09571814104","19.09571814104","100.24917171884","4940137","4029188","0.98056437993","0.96395341004","95.30181760908","99.12805639866"
"219","Czech Republic",316,2011,"Petr Necas","rightist","rightist","rightist",1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","Necas","rightist","rightist",0,1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","yes","Eastern Europe and Central Asia","CZE","101.08254826943",NA,"102.92254795512","102.48648648649","17.68667425419","153939.153420962","153012.661210719","162896.83","163067.385410341","1.06612275043","219307.02313518","231682.240014142","137882.422196164","137889.754404154","152205.392560507","152490.477018821","1.10591868061","77793298916.2012","83806266699.2356","0.26421676152","103.20785379783","101.65637138936","110.88561002281","40290.54","6.71666666667","1.90826016843","17.68667425419","17.68667425419","101.32439064627","5027474","4091604","1.10346408726","1.05811959091","97.92659989353","93.99418691517"
"220","Czech Republic",316,2012,"Petr Necas","rightist","rightist","rightist",1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","Necas","rightist","rightist",0,1,0,0,0,0,0,"Občanská demokratická strana","ODS","Civic Democratic Party",466,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","yes","Eastern Europe and Central Asia","CZE","101.96463098568",NA,"106.29750271444","105.85585585586","19.55426962953","159673.675528253","158525.056362994","157166.51","157122.992931568","0.99127750305","217754.788133817","210615.148754616","136206.546158036","136096.404032949","141679.105402744","141816.971264621","1.04200268744","77093803704.6896","83107526092.2872","0.31786618765","99.03416496731","97.53806209028","99.46823875594","45078.82","6.98333333333","3.27912087912","19.55426962953","19.55426962953","102.11598342063","4991890","4117155","1.03977360592","0.98384991435","75.30937168193","80.27216389604"
"221","Czech Republic",316,2013,"Jiri Rusnok","leftist","leftist","leftist",0,1,0,0,0,0,"none","none","none",NA,"Prime Minister","Rusnok","leftist","leftist",1,0,1,0,0,0,0,"none","none","none",NA,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","No data","yes","Eastern Europe and Central Asia","CZE","101.9625740497",NA,"107.82663771263","107.37837837838","19.5570390426","163083.279890241","161927.551577507","162302.41","162374.517212956","1.00264705863","217683.204904353","213133.396976884","139312.673283046","139012.399092151","144419.611714883","144419.399708669","1.03888774372","77101663201.4481","83039356276.9751","0.38926162353","97.46121527344","95.67225724253","100.11994990252","56216.93","6.96666666667","1.43854273068","19.5570390426","19.5570390426","102.18154135907","4990249","4168159","1.03664347119","0.99511502416","77.16853262636","82.38178843956"
"222","Czech Republic",316,2014,"Bohuslav Sobotka","leftist","leftist","leftist",0,1,0,0,0,0,"Česká strana sociálně demokratická","CSSD","Czech Social Democratic Party",177,"Prime Minister","Sobotka","leftist","leftist",1,0,1,0,0,0,0,"Česká strana sociálně demokratická","CSSD","Czech Social Democratic Party",177,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","leftist","Center-left","yes","Eastern Europe and Central Asia","CZE","102.67333113927",NA,"108.20665942816","107.74774774775","20.75613785056","180054.895986119","178852.026084957","175016.82","175178.337775035","0.97999627904","222570.232548033","211102.402854713","154913.596674983","154699.857460074","154250.095436054","154434.556562784","0.99892256058","81039271077.4854","87172151330.2674","0.35285347537","92.74245864655","90.38585998771","100.30486200938","54492.77","6.125","0.35243769405","20.75613785056","20.75613785056","102.94933393822","5102281","4377010","0.99698198366","0.97272036337","74.04880822292","83.7364273357"
"223","Czech Republic",316,2015,"Bohuslav Sobotka","leftist","leftist","leftist",0,1,0,0,0,0,"Česká strana sociálně demokratická","CSSD","Czech Social Democratic Party",177,"Prime Minister","Sobotka","leftist","leftist",1,0,1,0,0,0,0,"Česká strana sociálně demokratická","CSSD","Czech Social Democratic Party",177,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","leftist","Center-left","yes","Eastern Europe and Central Asia","CZE","102.84662799627",NA,"108.55048859935","108.08108108108","24.57543681821","196038.919299187","194557.284105","157880.32","157890.547822952","0.81205841157","233754.403298917","189380.216211485","171766.890596434","171449.049817482","141492.072637207","141528.182106807","0.82610185194","84717515560.4902","90921491172.4294","0.45567638219","91.0373724038","87.55940015074","90.61424468833","64491.05","5.075","0.31775232043","24.57543681821","24.57543681821","103.10562475083","5358671","4653823","0.82446410268","0.80597195235","62.87018840903","84.39159836881"
"224","Czech Republic",316,2016,"Bohuslav Sobotka","leftist","leftist","leftist",0,1,0,0,0,0,"Česká strana sociálně demokratická","CSSD","Czech Social Democratic Party",177,"Prime Minister","Sobotka","leftist","leftist",1,0,1,0,0,0,0,"Česká strana sociálně demokratická","CSSD","Czech Social Democratic Party",177,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","leftist","Center-left","yes","Eastern Europe and Central Asia","CZE","103.20967719818",NA,"109.28338762215","108.81981981982","24.44888772411","207237.743943896","205819.846732423","162715.86","162766.147862767","0.79088913076","239590.857505227","198049.98659616","179818.949319883","179689.013779974","142989.895730536","143165.057755931","0.79678002599","86855298678.8179","94040260222.9551","0.59879185147","93.58336971101","89.88009520386","96.28215047311","85726.07","3.95","0.6751687922","24.44888772411","24.44888772411","103.62725285602","5492468","4841122","0.79507483885","0.78497158892","55.94544295935","74.68666449941"
"225","Czech Republic",316,2017,"Andrej Babis","rightist","rightist","rightist",1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","Andrej Babis","rightist","rightist",0,1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-left","yes","Eastern Europe and Central Asia","CZE","105.50041824365",NA,"111.98878031126","111.48648648649","23.37119688746","221517.821251506","219697.852772254","182235.81","182139.954944211","0.82862311112","252394.004476901","223012.806173692","193969.354669958","193547.229826359","163406.350669269","163325.443164843","0.8430894943","92545574332.0134","100132937466.468","0.90600568492","96.94439528873","93.82704776649","108.52726198798","147973.78","2.88333333333","2.4755754264","23.37119688746","23.37119688746","106.28720391526","5785972","5185332","0.84136443813","0.82228935993","67.32765240598","85.37056707324"
"226","Czech Republic",316,2018,"Andrej Babis","rightist","rightist","rightist",1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","Andrej Babis","rightist","rightist",0,1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-left","yes","Eastern Europe and Central Asia","CZE","107.54895507652",NA,"114.38653637351","113.88288288288","21.72001883614","230414.505844505","228542.938104594","202751.34","202544.735824049","0.88646156094","259501.813480725","252545.059654803","206394.286796124","205972.526416337","185196.410475304","185209.180148823","0.89953721106","95359274171.577","103175015474.768","0.76946666405","101.4653828725","98.13329957079","121.05451813035","142512.29","2.24166666667","2.1410681102","21.72001883614","21.72001883614","108.26184682641","5948914","5481286","0.89768084273","0.88015932919","77.85109881916","92.14192886085"
"227","Czech Republic",316,2019,"Andrej Babis","rightist","rightist","rightist",1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","Andrej Babis","rightist","rightist",0,1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","yes","n/a","n/a","n/a","n/a","n/a","n/a","no data","no data","no information","Center-left","yes","Eastern Europe and Central Asia","CZE","109.88743417805",NA,"117.67100977199","117.12612612613","22.92571044255","237661.403790156","235984.913723692","199676.47","199765.426688382","0.84667142009","268605.664784245","256966.999634711","210746.907402196","210457.313920599","179620.641198195","179738.188521561","0.85424401962","94871985372.5464","102961984801.918","0.8337411834","100.832832365","98.38525277423","119.31403631872","149855.13","2.04166666667","2.87138111058","22.92571044255","22.92571044255","110.66111271498","6157614","5891418","0.85255033333","0.8403938263","71.37486680542","89.37021793375"
"228","Czech Republic",316,2020,"Andrej Babis","rightist","rightist","rightist",1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","Andrej Babis","rightist","rightist",0,1,0,0,0,0,0,"Akce nespokojených občanů","ANO","Action of Dissatisfied Citizens",2141,"Prime Minister","yes","n/a","n/a","n/a","n/a","n/a","n/a","no data","no data","no data","Center-left","yes","Eastern Europe and Central Asia","CZE","112.7021796665",NA,"121.38074556641","120.82882882883","23.20945788945","228341.353082872","226805.350970131","192496.78","192686.448195249","0.84620109663","254313.185319975","251868.133755042","205148.548648493","204949.751809419","171583.640924017","171735.681469061","0.83549094435","88435057527.2879","95761548059.584","0.96730859061","99.51339643116","98.9279029138","114.57038955378","166121.4","2.55","3.15263360246","23.20945788945","23.20945788945","113.59687109058","5829968","5829971","0.83408014237","0.84005078332","62.47995211462","78.85283119544"
"229","Denmark",390,2000,"Poul Nyrup Rasmussen","leftist","leftist","leftist",0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","Nyrup Rasmussen","leftist","leftist",1,0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","leftist","no data","leftist","Center-left","yes","Western Europe and North America","DNK","84.86303806475",NA,"82.58396533044","83.20596797671","8.08799561139","84541.3413825794","84831.8786945401","50315","50291","0.59383788091","309321.473642492","164158.61533602","70339.583346122","71062.3666336712","44300","44367","0.62489468696","72074001487.933","76833605359.7776","0.34272992177","92.35038602826","93.81486885451","61.74012116321","15205.8984391252",NA,"2.94879009567","8.08799561139","8.08799561139","85.57588805167","1876430","1325983","0.63088042545","0.59684474399","50.00281445543","77.58354193894"
"230","Denmark",390,2001,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","86.59729633582",NA,"84.53412784399","85.18013100437","8.32371821397","86501.1864684419","86994.748177173","51026","51038","0.58651924222","312260.178475939","164911.976851829","71233.949975174","72082.6819272303","44087","44174","0.61306376311","73534161036.2376","78376167248.731","0.38946859683","93.27741173534","95.120716837","59.88397474461","17204.3857963265",NA,"2.36142997704","8.32371821397","8.32371821397","87.33405095084","1894257","1372277","0.61894153369","0.58964983115","46.18667296711","73.61806497393"
"231","Denmark",390,2002,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","88.74066168623",NA,"86.58360418924","87.24526928675","7.8830683865","91857.3978088366","92467.3225023125","56365","56356","0.6096078301","313685.764351277","179644.514208912","76033.8423890386","77011.7633929764","48941","49081","0.63736944459","74152426790.9251","79035261874.0111","0.55189352393","94.42273997502","96.86130882418","65.12891029918","27087.486048107",NA,"2.4244366122","7.8830683865","7.8830683865","89.49587369932","1902905","1411480","0.64356934105","0.61298002843","40.05094426008","60.67966473343"
"232","Denmark",390,2003,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","90.74172892209",NA,"88.3893102203","89.0556768559","6.577046467","89806.1995102672","90446.8739179771","65355","65371","0.72327922458","315069.644256857","219134.036582478","74682.0201241187","75626.8227806319","56291","56438","0.74627497538","72639648880.5195","77429595180.5096","0.6594182106","98.90356748639","101.58005212553","80.61567155877","37216.2449700354",NA,"2.08550573514","6.577046467","6.577046467","91.50520272695","1911300","1438894","0.75347397001","0.72749756114","47.75898111074","59.8926922517"
"233","Denmark",390,2004,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","91.72002845962",NA,"89.40050559769","90.08369723435","5.98738453949","93194.3110210139","93861.3358780607","75652","75678","0.80613682532","323816.853241947","252406.835383476","79975.3883383305","80142.1721702918","66914","66368","0.82815097358","72527834861.0547","77310397216.3632","0.59064561412","100.44477747516","102.20831339205","92.77487815137","39199.9681176466",NA,"1.14402451481","5.98738453949","5.98738453949","92.52780767851","1964363","1509675","0.83594524316","0.81105763659","66.89832646786","76.64414325545"
"234","Denmark",390,2005,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","92.72500889363",NA,"91.02564102564","91.72125181951","5.99660498384","96623.9364785897","97267.8808535243","82282","82338","0.84669453598","331457.947376953","265361.059310493","83854.6946035492","84488.3242732655","72712","72575","0.85992859474","75507349615.0275","80472649088.7177","0.45521763001","99.4546719767","100.85403217139","96.27943959611","33037.4194980419",NA,"1.81781458291","5.99660498384","5.99660498384","93.55041263007","2010716","1590078","0.86798907136","0.85201421946","86.50610902156","99.59415709719"
"235","Denmark",390,2006,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","93.81892564924",NA,"92.75911881546","93.48617176128","5.94310041094","103542.92502394","104160.519798232","90949","90922","0.87256740606","344107.714180353","283843.014802258","93463.3988104418","94361.7919713462","84202","84214","0.89158495913","77408187945.9284","82513037769.106","0.35429188155","99.28023065551","100.27049085208","100.82260353035","29836.3365126814","3.79602723331","1.90438405078","5.94310041094","5.94310041094","94.63580911374","2087453","1685241","0.90014208453","0.87818850161","104.31252967528","118.68637139267"
"236","Denmark",390,2007,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","95.06403415155",NA,"94.35716865294","95.0691411936","5.44295868154","105854.214998057","107892.290942835","101971","101816","0.94436725018","347504.854989669","320872.029801726","98681.4088963966","99931.1533173226","97372","97516","0.97585818126","76283470456.0182","81314046482.6923","0.33484523721","100.82315959161","100.78172510387","111.69642556191","32652.7681518053","3.59693535985","1.72279540588","5.44295868154","5.44295868154","95.86472909939","2108061","1743143","0.98647979545","0.96313233631","141.29526122543","147.12588268487"
"237","Denmark",390,2008,"Anders Fogh Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Fogh Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","97.18961223764",NA,"97.58938244854","98.31695778748","5.0949007513","106316.895991624","108602.283350187","116345","116649","1.07134187148","346055.036791982","356777.730476092","101452.670286874","102534.021160374","109030","109140","1.06254816878","75303453461.8859","80269311385.1738","0.37182641489","102.64232472768","102.03045747338","117.63873762534","40581.1349214042","2.64249313082","3.42550952062","5.0949007513","5.0949007513","98.03552206674","2099266","1809721","1.07416091865","1.09257228257","118.34763704766","113.77569294831"
"238","Denmark",390,2009,"Lars Lokke Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Lars Lokke Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","99.11063678406",NA,"98.84434814012","99.59970887918","5.35605555085","95136.7132457135","97059.6581578572","92143","92113","0.94833878682","328840.691717525","323681.678397419","83508.8965814901","84417.8899560639","80135","80096","0.94914266411","63365662560.2069","67550187446.2582","0.92898886905","104.81247707135","104.7253550962","107.64831144324","74408.2924556539","4.84444361599","1.2859653992","5.35605555085","5.35605555085","99.97308934338","1994839","1729529","0.95923785278","0.96714177794","81.93242807279","83.4323983353"
"239","Denmark",390,2010,"Lars Lokke Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Lars Lokke Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","100.64034151548",NA,"101.13759479957","101.90138282387","5.6229558716","100929.231476634","102882.31945463","96285","96252","0.93662341185","334045.860496395","322749.953374302","85557.6376529056","86147.3787095219","82773","82442","0.95778168616","64240442830.137","68468712934.6805","0.8929688898","100","100.02863618637","100","73618.1412124957","6.07248351274","2.32005845817","5.6229558716","5.6229558716","101.49802655185","2026415","1812896","0.96782229441","0.9546309058","103.21752552513","111.10692466823"
"240","Denmark",390,2011,"Helle Thorning-Schmidt","leftist","leftist","leftist",0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","Thorning-Schmidt","leftist","leftist",1,0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","yes","no","no","n/a","n/a","yes","yes","rightist","no data","leftist","Center-left","yes","Western Europe and North America","DNK","102.15225898257",NA,"103.9183820874","104.71251819505","5.35756273919","108741.436540559","111031.324013468","112930","113049","1.01812937929","338424.657629443","345236.687940155","89112.8988724591","89916.9897738958","96195","96035","1.06776601063","65943962303.159","70291740621.6254","0.85171515289","99.63064926015","99.18608355599","101.29587192359","81794.4647076365","5.93574461445","2.74950901625","5.35756273919","5.35756273919","103.03193397919","2052978","1848531","1.07923073125","1.03830684577","109.33658382804","112.09537419981"
"241","Denmark",390,2012,"Helle Thorning-Schmidt","leftist","leftist","leftist",0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","Thorning-Schmidt","leftist","leftist",1,0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","leftist","no data","leftist","Center-left","yes","Western Europe and North America","DNK","104.13553895411",NA,"106.41025641026","107.22343522562","5.79028352077","104076.291307241","106228.483548332","106145","106246","1.00083369399","338406.194907653","326991.752737619","87565.997690864","88545.2277390046","91362","91353","1.03181808606","66542496172.0586","70922788667.1063","0.94416854476","97.02656147724","96.38973096444","90.53856616568","86252.6290695792","6.05243969622","2.39791485665","5.79028352077","5.79028352077","105.03229278794","2052866","1892938","1.04331624758","1.02049838959","108.535476532","120.41160014244"
"242","Denmark",390,2013,"Helle Thorning-Schmidt","leftist","leftist","leftist",0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","Thorning-Schmidt","leftist","leftist",1,0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","leftist","no data","leftist","Center-left","yes","Western Europe and North America","DNK","104.85592315902",NA,"107.23185265439","108.06950509461","5.6162532891","106401.592720385","108529.762492713","110489","110544","1.01873691722","343118.96949022","344745.836694109","92061.2664135555","93303.4358876748","97272","97502","1.04500215756","66213631408.927","70565194774.6671","0.88423581308","98.98927926245","97.07872143143","92.17465470017","86214.7602473309","5.74914043904","0.77210249448","5.6162532891","5.6162532891","105.74991029781","2081455","1935555","1.05656016049","1.03884568582","134.39401763251","144.51905858591"
"243","Denmark",390,2014,"Helle Thorning-Schmidt","leftist","leftist","leftist",0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","Thorning-Schmidt","leftist","leftist",1,0,1,0,0,0,0,"Socialdemokraterne","SD","Social Democrats",379,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","leftist","no data","leftist","Center-left","yes","Western Europe and North America","DNK","105.52294557097",NA,"107.84579270495","108.67903930131","5.61876244353","109842.014181377","112115.720109132","110624","110719","0.98843944923","347504.030761018","352797.157604644","94757.9383795373","96040.7876963853","98927","99182","1.03290914232","67154184631.4835","71588894937.3362","0.7352143096","100.51371023","97.91260307595","93.25898413596","72920.025654739","5.00014399181","0.57253515197","5.61876244353","5.61876244353","106.44958736993","2108056","1980262","1.04457635667","1.00778310479","173.84376896896","187.09637106128"
"244","Denmark",390,2015,"Lars Lokke Rasmussen","rightist","rightist","rightist",1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","Lars Lokke Rasmussen","rightist","rightist",0,1,0,0,0,0,0,"Venstre","V","Liberal Party",1204,"Prime Minister","yes","yes","yes","n/a","n/a","yes","yes","rightist","no data","rightist","Center-right","yes","Western Europe and North America","DNK","106.72358591249",NA,"108.34236186349","109.17030567686","6.7187612942","112737.738802519","114981.743446737","94626","94676","0.82347820493","354817.081892796","302191.002679434","99951.3881938099","100969.944197119","85261","85213","0.84402444697","68305211302.4443","72808921158.5993","0.7395689529","96.84231290897","94.21817672823","78.38207044423","63020.8891830589","4.55993416738","0.46044370029","6.7187612942","6.7187612942","107.65159669896","2152419","2030206","0.85349126568","0.83960968062","181.06540413316","233.46056198195"
